"trial_id","clinician_id","round","experimental_cond","patient_demo","gender","race","numans","numtruth","treat_rec","guideline_treat","abserror","correct","error","accuracy","accuracy_norm","round_num","Round1","Round3"
6,108760,"Second","Network","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,2,TRUE,TRUE
6,108760,"Final","Network","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
6,108763,"Initial","Network","white male","M","W",30,12,"C","C",18,TRUE,14,-18,0.795454545454545,1,TRUE,TRUE
6,108763,"Second","Network","white male","M","W",30,12,"C","C",18,TRUE,14,-18,0.795454545454545,2,TRUE,TRUE
6,108763,"Final","Network","white male","M","W",25,12,"C","C",13,TRUE,9,-13,0.852272727272727,3,TRUE,TRUE
6,108764,"Initial","Network","white male","M","W",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,1,TRUE,TRUE
6,108764,"Second","Network","white male","M","W",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,2,TRUE,TRUE
6,108764,"Final","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,3,TRUE,TRUE
6,108770,"Initial","Network","white male","M","W",50,12,"D","C",38,FALSE,34,-38,0.568181818181818,1,TRUE,TRUE
6,108770,"Second","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
6,108770,"Final","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
6,108772,"Second","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
6,108772,"Final","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
6,108774,"Initial","Network","white male","M","W",3,12,"A","C",9,FALSE,-13,-9,0.897727272727273,1,TRUE,TRUE
6,108774,"Second","Network","white male","M","W",1.7,12,"A","C",10.3,FALSE,-14.3,-10.3,0.882954545454545,2,TRUE,TRUE
6,108774,"Final","Network","white male","M","W",1.7,12,"A","C",10.3,FALSE,-14.3,-10.3,0.882954545454545,3,TRUE,TRUE
6,108775,"Second","Network","white male","M","W",15,12,"A","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,108775,"Final","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
6,108778,"Initial","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
6,108778,"Second","Network","white male","M","W",NA,12,"A","C",NA,FALSE,NA,NA,NA,2,TRUE,TRUE
6,108778,"Final","Network","white male","M","W",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
6,108780,"Second","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
6,108780,"Final","Network","white male","M","W",18,12,"B","C",6,FALSE,2,-6,0.931818181818182,3,TRUE,TRUE
6,108781,"Initial","Network","white male","M","W",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
6,108781,"Second","Network","white male","M","W",2,12,"A","C",10,FALSE,-14,-10,0.886363636363636,2,TRUE,TRUE
6,108781,"Final","Network","white male","M","W",2,12,"A","C",10,FALSE,-14,-10,0.886363636363636,3,TRUE,TRUE
6,108782,"Initial","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
6,108782,"Second","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
6,108782,"Final","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
6,108783,"Initial","Network","white male","M","W",2,12,"A","C",10,FALSE,-14,-10,0.886363636363636,1,TRUE,TRUE
6,108783,"Second","Network","white male","M","W",12,12,"A","C",0,FALSE,-4,0,1,2,TRUE,TRUE
6,108783,"Final","Network","white male","M","W",11,12,"A","C",1,FALSE,-5,-1,0.988636363636364,3,TRUE,TRUE
6,108787,"Initial","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
6,108787,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,108787,"Final","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
6,108788,"Initial","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
6,108788,"Second","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
6,108788,"Final","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
6,108789,"Initial","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
6,108789,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,108789,"Final","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
6,108797,"Initial","Network","white male","M","W",30,12,"D","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
6,108797,"Second","Network","white male","M","W",25,12,"C","C",13,TRUE,9,-13,0.852272727272727,2,TRUE,TRUE
6,108800,"Initial","Network","white male","M","W",70,12,"B","C",58,FALSE,54,-58,0.340909090909091,1,TRUE,TRUE
6,108800,"Second","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
6,108800,"Final","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
6,108802,"Initial","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
6,108802,"Second","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
6,108802,"Final","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
6,108804,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,108804,"Final","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
6,108829,"Initial","Network","white male","M","W",2,12,"B","C",10,FALSE,-14,-10,0.886363636363636,1,TRUE,TRUE
6,108829,"Second","Network","white male","M","W",7,12,"B","C",5,FALSE,-9,-5,0.943181818181818,2,TRUE,TRUE
6,108829,"Final","Network","white male","M","W",7,12,"B","C",5,FALSE,-9,-5,0.943181818181818,3,TRUE,TRUE
6,108830,"Second","Network","white male","M","W",42,12,"B","C",30,FALSE,26,-30,0.659090909090909,2,TRUE,TRUE
6,108830,"Final","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
6,108833,"Initial","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
6,108833,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,108833,"Final","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
6,108842,"Second","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
6,108855,"Initial","Network","white male","M","W",42,12,"D","C",30,FALSE,26,-30,0.659090909090909,1,TRUE,TRUE
6,108855,"Second","Network","white male","M","W",35,12,"C","C",23,TRUE,19,-23,0.738636363636364,2,TRUE,TRUE
6,108855,"Final","Network","white male","M","W",26,12,"A","C",14,FALSE,10,-14,0.840909090909091,3,TRUE,TRUE
6,108878,"Initial","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
6,108878,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
6,108878,"Final","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
6,108887,"Initial","Network","white male","M","W",2,12,"A","C",10,FALSE,-14,-10,0.886363636363636,1,TRUE,TRUE
6,108887,"Second","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
6,108887,"Final","Network","white male","M","W",18,12,"C","C",6,TRUE,2,-6,0.931818181818182,3,TRUE,TRUE
6,108894,"Initial","Network","white male","M","W",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
6,108894,"Second","Network","white male","M","W",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
6,108894,"Final","Network","white male","M","W",7,12,"B","C",5,FALSE,-9,-5,0.943181818181818,3,TRUE,TRUE
6,108896,"Second","Network","white male","M","W",1,12,"A","C",11,FALSE,-15,-11,0.875,2,TRUE,TRUE
6,108896,"Final","Network","white male","M","W",2,12,"A","C",10,FALSE,-14,-10,0.886363636363636,3,TRUE,TRUE
7,127309,"Initial","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
7,127309,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
7,127309,"Final","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
7,127313,"Initial","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
7,127313,"Second","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
7,127313,"Final","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
7,127333,"Second","Network","white male","M","W",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
7,127333,"Final","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
7,127336,"Initial","Network","white male","M","W",9,12,"C","C",3,TRUE,-7,-3,0.965909090909091,1,TRUE,TRUE
7,127336,"Second","Network","white male","M","W",13,12,"C","C",1,TRUE,-3,-1,0.988636363636364,2,TRUE,TRUE
7,127336,"Final","Network","white male","M","W",13,12,"C","C",1,TRUE,-3,-1,0.988636363636364,3,TRUE,TRUE
7,129573,"Initial","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
7,129573,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
7,129579,"Initial","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
7,129579,"Second","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
7,129581,"Initial","Network","white male","M","W",15,12,"A","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
7,129581,"Second","Network","white male","M","W",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
7,129581,"Final","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
7,129727,"Initial","Network","white male","M","W",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
7,129727,"Second","Network","white male","M","W",8,12,"B","C",4,FALSE,-8,-4,0.954545454545455,2,TRUE,TRUE
7,129731,"Initial","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
7,129731,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
7,129731,"Final","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
7,129732,"Initial","Network","white male","M","W",1,12,"A","C",11,FALSE,-15,-11,0.875,1,TRUE,TRUE
7,129732,"Second","Network","white male","M","W",12,12,"A","C",0,FALSE,-4,0,1,2,TRUE,TRUE
7,129732,"Final","Network","white male","M","W",16,12,"C","C",4,TRUE,0,-4,0.954545454545455,3,TRUE,TRUE
7,129740,"Initial","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
7,129740,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
7,129741,"Second","Network","white male","M","W",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
7,129741,"Final","Network","white male","M","W",12,12,"A","C",0,FALSE,-4,0,1,3,TRUE,TRUE
7,129747,"Initial","Network","white male","M","W",25,12,"C","C",13,TRUE,9,-13,0.852272727272727,1,TRUE,TRUE
7,129747,"Second","Network","white male","M","W",25,12,"C","C",13,TRUE,9,-13,0.852272727272727,2,TRUE,TRUE
7,129747,"Final","Network","white male","M","W",25,12,"C","C",13,TRUE,9,-13,0.852272727272727,3,TRUE,TRUE
7,129781,"Initial","Network","white male","M","W",40,12,"C","C",28,TRUE,24,-28,0.681818181818182,1,TRUE,TRUE
7,129781,"Second","Network","white male","M","W",25,12,"C","C",13,TRUE,9,-13,0.852272727272727,2,TRUE,TRUE
7,129781,"Final","Network","white male","M","W",20,12,"C","C",8,TRUE,4,-8,0.909090909090909,3,TRUE,TRUE
7,129783,"Initial","Network","white male","M","W",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,1,TRUE,TRUE
7,129783,"Second","Network","white male","M","W",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,2,TRUE,TRUE
7,129783,"Final","Network","white male","M","W",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,3,TRUE,TRUE
7,129806,"Initial","Network","white male","M","W",16,12,"B","C",4,FALSE,0,-4,0.954545454545455,1,TRUE,TRUE
7,129806,"Second","Network","white male","M","W",13.33,12,"B","C",1.33,FALSE,-2.67,-1.33,0.984886363636364,2,TRUE,TRUE
7,129806,"Final","Network","white male","M","W",16.1,12,"B","C",4.1,FALSE,0.100000000000001,-4.1,0.953409090909091,3,TRUE,TRUE
7,129808,"Second","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
7,129808,"Final","Network","white male","M","W",20,12,"C","C",8,TRUE,4,-8,0.909090909090909,3,TRUE,TRUE
7,129813,"Initial","Network","white male","M","W",1,12,"B","C",11,FALSE,-15,-11,0.875,1,TRUE,TRUE
7,129813,"Second","Network","white male","M","W",1,12,"B","C",11,FALSE,-15,-11,0.875,2,TRUE,TRUE
7,129824,"Initial","Network","white male","M","W",10.1,12,"A","C",1.9,FALSE,-5.9,-1.9,0.978409090909091,1,TRUE,TRUE
7,129824,"Second","Network","white male","M","W",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
7,129824,"Final","Network","white male","M","W",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
7,129847,"Initial","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
7,129847,"Second","Network","white male","M","W",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
7,129848,"Initial","Network","white male","M","W",42,12,"B","C",30,FALSE,26,-30,0.659090909090909,1,TRUE,TRUE
7,129848,"Second","Network","white male","M","W",33,12,"B","C",21,FALSE,17,-21,0.761363636363636,2,TRUE,TRUE
7,129848,"Final","Network","white male","M","W",33,12,"B","C",21,FALSE,17,-21,0.761363636363636,3,TRUE,TRUE
7,129849,"Initial","Network","white male","M","W",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
7,129849,"Second","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
7,129849,"Final","Network","white male","M","W",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
7,129852,"Initial","Network","white male","M","W",30,12,"A","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
7,129852,"Second","Network","white male","M","W",30,12,"D","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
7,129862,"Second","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
7,129862,"Final","Network","white male","M","W",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
7,129866,"Initial","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
7,129866,"Second","Network","white male","M","W",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
7,129866,"Final","Network","white male","M","W",13,12,"D","C",1,FALSE,-3,-1,0.988636363636364,3,TRUE,TRUE
7,129881,"Initial","Network","white male","M","W",25,12,"D","C",13,FALSE,9,-13,0.852272727272727,1,TRUE,TRUE
7,129881,"Second","Network","white male","M","W",13,12,"B","C",1,FALSE,-3,-1,0.988636363636364,2,TRUE,TRUE
7,129881,"Final","Network","white male","M","W",16.67,12,"B","C",4.67,FALSE,0.670000000000002,-4.67,0.946931818181818,3,TRUE,TRUE
7,129883,"Initial","Network","white male","M","W",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
7,129886,"Initial","Network","white male","M","W",12,12,"A","C",0,FALSE,-4,0,1,1,TRUE,TRUE
7,129886,"Second","Network","white male","M","W",8,12,"B","C",4,FALSE,-8,-4,0.954545454545455,2,TRUE,TRUE
7,129886,"Final","Network","white male","M","W",12,12,"B","C",0,FALSE,-4,0,1,3,TRUE,TRUE
7,129888,"Initial","Network","white male","M","W",3,12,"B","C",9,FALSE,-13,-9,0.897727272727273,1,TRUE,TRUE
7,129895,"Final","Network","white male","M","W",45,12,"B","C",33,FALSE,29,-33,0.625,3,TRUE,TRUE
7,129900,"Initial","Network","white male","M","W",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
7,129900,"Second","Network","white male","M","W",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
7,129900,"Final","Network","white male","M","W",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,3,TRUE,TRUE
7,129902,"Initial","Network","white male","M","W",30,12,"C","C",18,TRUE,14,-18,0.795454545454545,1,TRUE,TRUE
7,129902,"Second","Network","white male","M","W",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,2,TRUE,TRUE
7,129902,"Final","Network","white male","M","W",30,12,"C","C",18,TRUE,14,-18,0.795454545454545,3,TRUE,TRUE
1,79604,"Second","Network","Black female","F","B",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
1,79604,"Final","Network","Black female","F","B",12,12,"B","C",0,FALSE,-4,0,1,3,TRUE,TRUE
1,79615,"Initial","Network","Black female","F","B",12,12,"B","C",0,FALSE,-4,0,1,1,TRUE,TRUE
1,79615,"Final","Network","Black female","F","B",12,12,"C","C",0,TRUE,-4,0,1,3,TRUE,TRUE
1,79623,"Second","Network","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,2,TRUE,TRUE
1,79623,"Final","Network","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
1,79640,"Initial","Network","Black female","F","B",15,12,"A","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
1,79640,"Second","Network","Black female","F","B",14,12,"B","C",2,FALSE,-2,-2,0.977272727272727,2,TRUE,TRUE
1,79640,"Final","Network","Black female","F","B",14,12,"B","C",2,FALSE,-2,-2,0.977272727272727,3,TRUE,TRUE
1,79644,"Second","Network","Black female","F","B",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
1,79644,"Final","Network","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,3,TRUE,TRUE
1,79645,"Initial","Network","Black female","F","B",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
1,79645,"Second","Network","Black female","F","B",16,12,"C","C",4,TRUE,0,-4,0.954545454545455,2,TRUE,TRUE
1,79645,"Final","Network","Black female","F","B",14,12,"C","C",2,TRUE,-2,-2,0.977272727272727,3,TRUE,TRUE
1,79647,"Initial","Network","Black female","F","B",NA,12,"B","C",NA,FALSE,NA,NA,NA,1,TRUE,TRUE
1,79647,"Second","Network","Black female","F","B",8.5,12,"C","C",3.5,TRUE,-7.5,-3.5,0.960227272727273,2,TRUE,TRUE
1,79647,"Final","Network","Black female","F","B",18,12,"C","C",6,TRUE,2,-6,0.931818181818182,3,TRUE,TRUE
1,79652,"Final","Network","Black female","F","B",40,12,"B","C",28,FALSE,24,-28,0.681818181818182,3,TRUE,TRUE
1,79653,"Second","Network","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
1,79653,"Final","Network","Black female","F","B",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
1,79658,"Second","Network","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,2,TRUE,TRUE
1,79659,"Initial","Network","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
1,79659,"Second","Network","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
1,79659,"Final","Network","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
1,80071,"Initial","Network","Black female","F","B",20,12,"D","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
1,80071,"Second","Network","Black female","F","B",25,12,"D","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
1,80071,"Final","Network","Black female","F","B",25,12,"D","C",13,FALSE,9,-13,0.852272727272727,3,TRUE,TRUE
1,80075,"Initial","Network","Black female","F","B",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
1,80075,"Second","Network","Black female","F","B",14,12,"B","C",2,FALSE,-2,-2,0.977272727272727,2,TRUE,TRUE
1,80075,"Final","Network","Black female","F","B",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
1,80077,"Initial","Network","Black female","F","B",20,12,"A","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
1,80077,"Second","Network","Black female","F","B",10,12,"D","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
1,80077,"Final","Network","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,3,TRUE,TRUE
1,80082,"Initial","Network","Black female","F","B",20,12,"D","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
1,80082,"Second","Network","Black female","F","B",30,12,"C","C",18,TRUE,14,-18,0.795454545454545,2,TRUE,TRUE
1,80082,"Final","Network","Black female","F","B",17,12,"C","C",5,TRUE,1,-5,0.943181818181818,3,TRUE,TRUE
1,80084,"Initial","Network","Black female","F","B",0.5,12,"A","C",11.5,FALSE,-15.5,-11.5,0.869318181818182,1,TRUE,TRUE
1,80084,"Second","Network","Black female","F","B",1,12,"B","C",11,FALSE,-15,-11,0.875,2,TRUE,TRUE
1,80084,"Final","Network","Black female","F","B",1,12,"B","C",11,FALSE,-15,-11,0.875,3,TRUE,TRUE
1,80087,"Initial","Network","Black female","F","B",20,12,"B","C",8,FALSE,4,-8,0.909090909090909,1,TRUE,TRUE
1,80087,"Second","Network","Black female","F","B",1.5,12,"A","C",10.5,FALSE,-14.5,-10.5,0.880681818181818,2,TRUE,TRUE
1,80087,"Final","Network","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
1,80089,"Initial","Network","Black female","F","B",30,12,"B","C",18,FALSE,14,-18,0.795454545454545,1,TRUE,TRUE
1,80089,"Second","Network","Black female","F","B",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
1,80089,"Final","Network","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
1,80090,"Initial","Network","Black female","F","B",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
1,80090,"Second","Network","Black female","F","B",9,12,"B","C",3,FALSE,-7,-3,0.965909090909091,2,TRUE,TRUE
1,80090,"Final","Network","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
1,80095,"Initial","Network","Black female","F","B",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,1,TRUE,TRUE
1,80095,"Second","Network","Black female","F","B",10,12,"A","C",2,FALSE,-6,-2,0.977272727272727,2,TRUE,TRUE
1,80095,"Final","Network","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,3,TRUE,TRUE
1,80098,"Initial","Network","Black female","F","B",10,12,"B","C",2,FALSE,-6,-2,0.977272727272727,1,TRUE,TRUE
1,80098,"Second","Network","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,2,TRUE,TRUE
1,80098,"Final","Network","Black female","F","B",12,12,"B","C",0,FALSE,-4,0,1,3,TRUE,TRUE
1,80099,"Second","Network","Black female","F","B",25,12,"B","C",13,FALSE,9,-13,0.852272727272727,2,TRUE,TRUE
1,80099,"Final","Network","Black female","F","B",28,12,"B","C",16,FALSE,12,-16,0.818181818181818,3,TRUE,TRUE
1,80100,"Initial","Network","Black female","F","B",5,12,"B","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
1,80100,"Second","Network","Black female","F","B",12,12,"C","C",0,TRUE,-4,0,1,2,TRUE,TRUE
1,80100,"Final","Network","Black female","F","B",12,12,"C","C",0,TRUE,-4,0,1,3,TRUE,TRUE
1,80111,"Initial","Network","Black female","F","B",5,12,"C","C",7,TRUE,-11,-7,0.920454545454545,1,TRUE,TRUE
1,80111,"Second","Network","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,2,TRUE,TRUE
1,80111,"Final","Network","Black female","F","B",10,12,"C","C",2,TRUE,-6,-2,0.977272727272727,3,TRUE,TRUE
1,80124,"Initial","Network","Black female","F","B",2,12,"B","C",10,FALSE,-14,-10,0.886363636363636,1,TRUE,TRUE
1,80124,"Second","Network","Black female","F","B",12,12,"B","C",0,FALSE,-4,0,1,2,TRUE,TRUE
1,80124,"Final","Network","Black female","F","B",12,12,"C","C",0,TRUE,-4,0,1,3,TRUE,TRUE
1,80126,"Initial","Network","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,1,TRUE,TRUE
1,80126,"Second","Network","Black female","F","B",16.6,12,"A","C",4.6,FALSE,0.600000000000001,-4.6,0.947727272727273,2,TRUE,TRUE
1,80126,"Final","Network","Black female","F","B",16.6,12,"A","C",4.6,FALSE,0.600000000000001,-4.6,0.947727272727273,3,TRUE,TRUE
1,80128,"Initial","Network","Black female","F","B",NA,12,"B","C",NA,FALSE,NA,NA,NA,1,TRUE,TRUE
1,80128,"Second","Network","Black female","F","B",5,12,"A","C",7,FALSE,-11,-7,0.920454545454545,2,TRUE,TRUE
1,80128,"Final","Network","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,3,TRUE,TRUE
1,80135,"Initial","Network","Black female","F","B",15,12,"B","C",3,FALSE,-1,-3,0.965909090909091,1,TRUE,TRUE
1,80135,"Second","Network","Black female","F","B",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,2,TRUE,TRUE
1,80135,"Final","Network","Black female","F","B",15,12,"C","C",3,TRUE,-1,-3,0.965909090909091,3,TRUE,TRUE
